SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-5-2014,Single Family Residential,3940 PARK Blvd,Oakland,CA,94602-1116,572500,2,1.0,Glenview,1264,4187,1919,1071,453,,Sold,,,http://www.redfin.com/CA/Oakland/3940-Park-Blvd-94602/home/1117580,EBRD/CCAR/Bay East,40660760,N,Y,37.8053672,-122.226136
PAST SALE,October-23-2015,Multi-Family (2-4 Unit),1571 Vista St,Oakland,CA,94602,702000,4,3.0,Glenview,2257,5096,1924,596,311,,Sold,,,http://www.redfin.com/CA/Oakland/1571-Vista-St-94602/home/1904282,EBRD/CCAR/Bay East,40716211,N,Y,37.806682,-122.216572
PAST SALE,November-24-2015,Single Family Residential,4616 Park Blvd,Oakland,CA,94602,1203000,4,2.5,Glenview,3478,7695,1914,564,346,,Sold,,,http://www.redfin.com/CA/Oakland/4616-Park-Blvd-94602/home/1096229,EBRD/CCAR/Bay East,40718682,N,Y,37.8092163,-122.2174886
PAST SALE,October-13-2016,Single Family Residential,4317 TOWNSEND Ave,Oakland,CA,94602,1100000,5,2.0,Glenview,2443,4400,1915,240,450,,Sold,,,http://www.redfin.com/CA/Oakland/4317-Townsend-Ave-94602/home/1808908,EBRD/CCAR/Bay East,40755682,N,Y,37.8070271,-122.2195782
PAST SALE,October-21-2016,Single Family Residential,4433 EVANS Ave,Oakland,CA,94602,951000,2,1.0,Glenview,1249,4400,1915,232,761,,Sold,,,http://www.redfin.com/CA/Oakland/4433-Evans-Ave-94602/home/1399283,EBRD/CCAR/Bay East,40759194,N,Y,37.8080249,-122.2191115
PAST SALE,October-20-2016,Condo/Co-op,4048 Everett Ave,Oakland,CA,94602,615000,2,1.5,Oakland,1218,,1981,233,505,200,Sold,,,http://www.redfin.com/CA/Oakland/4048-Everett-Ave-94602/home/943751,San Francisco MLS,450129,N,Y,37.804763,-122.217846
PAST SALE,December-9-2016,Single Family Residential,1488 Excelsior Ave,Oakland,CA,94602,1045000,4,2.0,Glenview,1462,3800,1927,183,715,,Sold,,,http://www.redfin.com/CA/Oakland/1488-Excelsior-Ave-94602/home/1999326,EBRD/CCAR/Bay East,40762969,Y,Y,37.8025689,-122.2260161
PAST SALE,September-27-2014,Single Family Residential,3615 GLEN PARK Rd,Oakland,CA,94602-1217,605000,2,1.0,Glenview,1070,2000,1926,987,565,,Sold,,,http://www.redfin.com/CA/Oakland/3615-Glen-Park-Rd-94602/home/763764,EBRD/CCAR/Bay East,40663731,N,Y,37.8020411,-122.225883
PAST SALE,October-21-2014,Single Family Residential,3933 LA CRESTA Ave,Oakland,CA,94602-1728,725000,3,3.0,Glenview,1484,4000,1912,963,489,,Sold,,,http://www.redfin.com/CA/Oakland/3933-La-Cresta-Ave-94602/home/1952215,EBRD/CCAR/Bay East,40671244,N,Y,37.8040339,-122.2195168
PAST SALE,November-21-2014,Single Family Residential,4160 RANDOLPH Ave,Oakland,CA,94602-1314,815000,2,1.5,Glenview,1288,4704,1941,932,633,,Sold,,,http://www.redfin.com/CA/Oakland/4160-Randolph-Ave-94602/home/1832934,EBRD/CCAR/Bay East,40677050,N,Y,37.8063406,-122.2219947
PAST SALE,November-2-2016,Single Family Residential,4341 Everett Ave,OAKLAND,CA,94602,910000,4,2.0,OAKLAND,1966,4399,1923,220,463,,Sold,,,http://www.redfin.com/CA/Oakland/4341-Everett-Ave-94602/home/1096163,MLSListings,ML81613811,N,Y,37.8063959,-122.2175423
PAST SALE,June-4-2015,Condo/Co-op,3534 RANDOLPH Ave,Oakland,CA,94602,449000,2,1.0,Lower Glenview,1007,,1920,737,446,81,Sold,,,http://www.redfin.com/CA/Oakland/3534-Randolph-Ave-94602/home/17184850,EBRD/CCAR/Bay East,40689703,N,Y,37.801477,-122.2245302
PAST SALE,April-11-2017,Single Family Residential,1900 Tiffin Rd,Oakland,CA,94602,925000,3,1.0,Oakmore,1453,3747,1926,60,637,,Sold,,,http://www.redfin.com/CA/Oakland/1900-Tiffin-Rd-94602/home/545091,EBRD/CCAR/Bay East,40772161,N,Y,37.8092724,-122.210815
PAST SALE,October-25-2014,Single Family Residential,2929 21ST Ave,Oakland,CA,94606-3457,460000,3,2.5,East Oakland,1192,4446,1915,959,386,,Sold,,,http://www.redfin.com/CA/Oakland/2929-21st-Ave-94606/home/1936446,EBRD/CCAR/Bay East,40670826,N,Y,37.7967354,-122.2282852
PAST SALE,March-2-2016,Single Family Residential,4600 EL CENTRO Ave,Oakland,CA,94602,915000,2,1.0,Glenview,1288,3922,1930,465,710,,Sold,,,http://www.redfin.com/CA/Oakland/4600-El-Centro-Ave-94602/home/2025612,EBRD/CCAR/Bay East,40726801,N,Y,37.8114626,-122.2199451
PAST SALE,July-2-2015,Single Family Residential,1500 HAMPEL St,Oakland,CA,94602,1005000,3,2.0,Glenview,1713,5560,1922,709,587,,Sold,,,http://www.redfin.com/CA/Oakland/1500-Hampel-St-94602/home/2044734,EBRD/CCAR/Bay East,40702907,N,Y,37.8056366,-122.2204858
PAST SALE,June-26-2014,Single Family Residential,3874 GREENWOOD Ave,Oakland,CA,94602-1106,850000,3,2.5,Glenview,1966,4720,1915,1080,432,,Sold,,,http://www.redfin.com/CA/Oakland/3874-Greenwood-Ave-94602/home/1957126,EBRD/CCAR/Bay East,40635856,N,Y,37.8055289,-122.228
PAST SALE,,Multi-Family (2-4 Unit),1600 E 31st St Unit 1-4,Oakland,CA,94602,638000,9,4.0,,3810,5000,1958,,167,,,,,http://www.redfin.com/CA/Oakland/1600-E-31st-St-94602/unit-1-4/home/1820450,,,N,Y,37.7987835,-122.2274638
PAST SALE,January-23-2015,Single Family Residential,1537 E 31ST St,Oakland,CA,94602-1020,655000,4,3.0,Baja Glenview,2135,5000,1912,869,307,,Sold,,,http://www.redfin.com/CA/Oakland/1537-E-31st-St-94602/home/1563083,EBRD/CCAR/Bay East,40678486,N,Y,37.798497,-122.228328
PAST SALE,April-17-2017,Condo/Co-op,4636 Park Blvd,Oakland,CA,94602,643000,2,1.5,Glenview,1276,,1979,54,504,250,Sold,,,http://www.redfin.com/CA/Oakland/4636-Park-Blvd-94602/unit-2/home/1546513,EBRD/CCAR/Bay East,40774559,N,Y,37.809688,-122.217088
PAST SALE,December-23-2014,Single Family Residential,3830 La Cresta Ave,Oakland,CA,94602,740000,3,3.0,Glenview,,4000,1916,900,,,Sold,,,http://www.redfin.com/CA/Oakland/3830-La-Cresta-Ave-94602/home/1482988,EBRD/CCAR/Bay East,40680350,N,Y,37.803099,-122.2192717
PAST SALE,December-14-2015,Single Family Residential,2939 22ND Ave,Oakland,CA,94606,550000,2,1.0,Alameda,1314,4000,1928,544,419,,Sold,,,http://www.redfin.com/CA/Oakland/2939-22nd-Ave-94606/home/1999294,EBRD/CCAR/Bay East,40721804,N,Y,37.796475,-122.2271423
PAST SALE,May-4-2015,Single Family Residential,4021 Canon Ave,Oakland,CA,94602,905000,3,2.0,Glenview,1591,4875,1938,768,569,,Sold,,,http://www.redfin.com/CA/Oakland/4021-Canon-Ave-94602/home/535604,EBRD/CCAR/Bay East,40692078,N,Y,37.8044249,-122.2174686
PAST SALE,April-13-2017,Single Family Residential,3521 Brighton Ave,Oakland,CA,94602,697000,2,1.0,Glenview,1237,3200,1926,58,563,,Sold,,,http://www.redfin.com/CA/Oakland/3521-Brighton-Ave-94602/home/841904,EBRD/CCAR/Bay East,40768448,N,Y,37.8016662,-122.2269261
PAST SALE,June-2-2015,Single Family Residential,4025 Randolph Ave,Oakland,CA,94602,789500,3,1.5,Oakland,1757,5000,1910,739,449,,Sold,,,http://www.redfin.com/CA/Oakland/4025-Randolph-Ave-94602/home/1952219,San Francisco MLS,432420,N,Y,37.8056797,-122.2240535
PAST SALE,October-13-2016,Single Family Residential,3988 Lyman Rd,Oakland,CA,94602,950350,3,2.0,Oakmore,2295,6020,1955,240,414,,Sold,,,http://www.redfin.com/CA/Oakland/3988-Lyman-Rd-94602/home/545160,EBRD/CCAR/Bay East,40752937,N,Y,37.8074742,-122.2120526
PAST SALE,,Multi-Family (2-4 Unit),4188 Park Blvd,Oakland,CA,94602,5100000,12,12.0,,9712,12600,1907,,525,,,,,http://www.redfin.com/CA/Oakland/4188-Park-Blvd-94602/home/690505,,,N,Y,37.8069644,-122.2226376
PAST SALE,,Single Family Residential,1334 El Centro Ave,Oakland,CA,94602,755000,2,1.0,,1336,3627,1924,,565,,,,,http://www.redfin.com/CA/Oakland/1334-El-Centro-Ave-94602/home/1974845,,,N,Y,37.8081359,-122.2172915
PAST SALE,October-23-2015,Single Family Residential,4606 SAN SEBASTIAN Ave,Oakland,CA,94602,812000,2,1.0,Glenview,1313,4000,1923,596,618,,Sold,,,http://www.redfin.com/CA/Oakland/4606-San-Sebastian-Ave-94602/home/1411831,EBRD/CCAR/Bay East,40716285,N,Y,37.8103605,-122.2187241
PAST SALE,December-7-2015,Single Family Residential,1654 MACARTHUR Blvd,Oakland,CA,94602,375000,2,1.0,Glenview,725,2760,1920,551,517,,Sold,,,http://www.redfin.com/CA/Oakland/1654-MacArthur-Blvd-94602/home/2044728,EBRD/CCAR/Bay East,40718645,N,Y,37.8005657,-122.2225074
PAST SALE,March-19-2015,Single Family Residential,1420 ALLMAN St,Oakland,CA,94602,975000,4,2.5,Glenview,1650,2870,1930,814,591,,Sold,,,http://www.redfin.com/CA/Oakland/1420-Allman-St-94602/home/1999324,EBRD/CCAR/Bay East,40687001,N,Y,37.803336,-122.2268156
PAST SALE,,Single Family Residential,4076 Waterhouse Rd,Oakland,CA,94602,1130000,3,2.0,,2192,3999,1932,,516,,,,,http://www.redfin.com/CA/Oakland/4076-Waterhouse-Rd-94602/home/2044819,,,N,Y,37.8095178,-122.2123496
PAST SALE,,Condo/Co-op,4410 Edgewood Ave,Oakland,CA,94602,400000,2,1.0,,817,,1966,,490,,,,,http://www.redfin.com/CA/Oakland/4410-Edgewood-Ave-94602/home/22961938,,,N,Y,37.8090296,-122.2200296
PAST SALE,May-9-2016,Multi-Family (2-4 Unit),1411 MacArthur Blvd,Oakland,CA,94602,767000,7,4.0,Oakland,3256,4275,1966,397,236,,Sold,,,http://www.redfin.com/CA/Oakland/1411-MacArthur-Blvd-94602/home/534704,EBRD/CCAR/Bay East,40728242,N,Y,37.8010797,-122.2303803
PAST SALE,May-8-2015,Single Family Residential,4132 GREENWOOD Ave,Oakland,CA,94602,1080000,4,2.0,Glenview Dist.,1700,5160,1924,764,635,,Sold,,,http://www.redfin.com/CA/Oakland/4132-Greenwood-Ave-94602/home/535449,EBRD/CCAR/Bay East,40694321,N,Y,37.8072555,-122.2243384
PAST SALE,March-8-2016,Single Family Residential,4007 LYMAN Rd,Oakland,CA,94602,975000,2,1.0,Oakmore,1279,4960,1941,459,762,,Sold,,,http://www.redfin.com/CA/Oakland/4007-Lyman-Rd-94602/home/1422345,EBRD/CCAR/Bay East,40728786,N,Y,37.8081067,-122.2122013
PAST SALE,June-18-2015,Single Family Residential,3736 Ardley Ave,Oakland,CA,94602,850000,2,1.0,Glenview,1392,5000,1918,723,611,,Sold,,,http://www.redfin.com/CA/Oakland/3736-Ardley-Ave-94602/home/535553,EBRD/CCAR/Bay East,40697851,N,Y,37.8025895,-122.2230456
PAST SALE,April-17-2016,Single Family Residential,3745 LINWOOD Ave,Oakland,CA,94602,685000,2,1.0,Glenview,816,1900,1920,419,839,,Sold,,,http://www.redfin.com/CA/Oakland/3745-Linwood-Ave-94602/home/1800532,EBRD/CCAR/Bay East,40731833,N,Y,37.8023542,-122.2202309
PAST SALE,February-23-2017,Single Family Residential,3927 Canon Ave,Oakland,CA,94602,770000,2,1.0,Oakland,1136,4712,1941,107,678,,Sold,,,http://www.redfin.com/CA/Oakland/3927-Canon-Ave-94602/home/1508679,EBRD/CCAR/Bay East,40767776,N,Y,37.8036669,-122.2176672
PAST SALE,August-8-2016,Single Family Residential,3150 Sheffield Ave,Oakland,CA,94602,1161000,3,2.0,Oakland,2388,6974,1928,306,486,,Sold,,,http://www.redfin.com/CA/Oakland/3150-Sheffield-Ave-94602/home/1256309,San Francisco MLS,445193,N,Y,37.7970197,-122.220626
PAST SALE,September-30-2016,Single Family Residential,1722 Excelsior Ave,Oakland,CA,94602,382000,1,1.0,Oakland,722,2000,1914,253,529,,Sold,,,http://www.redfin.com/CA/Oakland/1722-Excelsior-Ave-94602/home/1832917,San Francisco MLS,448021,N,Y,37.8015523,-122.2207898
PAST SALE,April-22-2015,Multi-Family (2-4 Unit),3809 Fruitvale Ave,Oakland,CA,94602,548000,3,2.0,Oakland,1409,5650,1920,780,389,,Sold,,,http://www.redfin.com/CA/Oakland/3809-Fruitvale-Ave-94602/home/1995076,EBRD/CCAR/Bay East,40690364,N,Y,37.803936,-122.213759
PAST SALE,April-10-2015,Single Family Residential,3810 EVERETT Ave,Oakland,CA,94602-1765,740000,2,1.0,Glenview,1199,3404,1924,792,617,,Sold,,,http://www.redfin.com/CA/Oakland/3810-Everett-Ave-94602/home/2036270,EBRD/CCAR/Bay East,40688500,N,Y,37.802174,-122.2186597
PAST SALE,December-12-2016,Single Family Residential,1100 EVERETT Ave,Oakland,CA,94602,875000,3,2.0,Glenview,1802,3630,1915,180,486,,Sold,,,http://www.redfin.com/CA/Oakland/1100-Everett-Ave-94602/home/728334,EBRD/CCAR/Bay East,40757568,Y,Y,37.8097291,-122.2215228
PAST SALE,November-23-2016,Single Family Residential,3923 FRUITVALE Ave,Oakland,CA,94602,850000,2,1.0,Upper Diamond,1056,10120,1922,199,805,,Sold,,,http://www.redfin.com/CA/Oakland/3923-Fruitvale-Ave-94602/home/1243307,EBRD/CCAR/Bay East,40760772,N,Y,37.8057013,-122.2123509
PAST SALE,May-22-2015,Single Family Residential,3907 Oakmore Rd,Oakland,CA,94602-1832,840000,4,2.5,Oakmore,1579,5959,1936,750,532,,Sold,,,http://www.redfin.com/CA/Oakland/3907-Oakmore-Rd-94602/home/548970,EBRD/CCAR/Bay East,40697184,N,Y,37.8071091,-122.2152009
PAST SALE,,Single Family Residential,1411 E 32nd St,Oakland,CA,94602,600000,2,1.0,,1064,3400,1924,,564,,,,,http://www.redfin.com/CA/Oakland/1411-E-32nd-St-94602/home/1869498,,,N,Y,37.7997447,-122.2308337
PAST SALE,May-21-2015,Single Family Residential,4017 OAKMORE Rd,Oakland,CA,94602,1435000,3,3.5,Oakmore,3230,4725,1953,751,444,,Sold,,,http://www.redfin.com/CA/Oakland/4017-Oakmore-Rd-94602/home/1287616,EBRD/CCAR/Bay East,40696815,N,Y,37.8093432,-122.2148083
PAST SALE,September-16-2014,Single Family Residential,3926 GREENWOOD Ave,Oakland,CA,94602-1108,860000,2,1.0,Glenview,1430,4040,1915,998,601,,Sold,,,http://www.redfin.com/CA/Oakland/3926-Greenwood-Ave-94602/home/1160841,EBRD/CCAR/Bay East,40669340,N,Y,37.8057821,-122.2272138
PAST SALE,June-4-2015,Condo/Co-op,3536 RANDOLPH Ave,Oakland,CA,94602,483600,2,1.0,Lower Glenview,1007,,1920,737,480,81,Sold,,,http://www.redfin.com/CA/Oakland/3536-Randolph-Ave-94602/home/17185300,EBRD/CCAR/Bay East,40688847,N,Y,37.801437,-122.224419
PAST SALE,November-29-2016,Condo/Co-op,1100 Hollywood Ave Unit B,Oakland,CA,94602,618000,2,1.5,Glenview,1293,,1971,193,478,100,Sold,,,http://www.redfin.com/CA/Oakland/1100-Hollywood-Ave-94602/unit-B/home/1432605,EBRD/CCAR/Bay East,40761615,N,Y,37.8124831,-122.2174672
PAST SALE,May-27-2016,Single Family Residential,3936 Elston Ave,Oakland,CA,94602,1200000,2,2.0,Glenview,1490,4000,1910,379,805,,Sold,,,http://www.redfin.com/CA/Oakland/3936-Elston-Ave-94602/home/1841526,EBRD/CCAR/Bay East,40735520,Y,Y,37.8043759,-122.2207399
PAST SALE,July-21-2015,Condo/Co-op,4715 PARK Blvd #4,Oakland,CA,94602,560000,2,1.0,Glenview,,,1940,690,,175,Sold,,,http://www.redfin.com/CA/Oakland/4715-Park-Blvd-94602/unit-4/home/12116583,EBRD/CCAR/Bay East,40702822,N,Y,37.8114566,-122.2160407
PAST SALE,July-28-2015,Single Family Residential,3846 ARDLEY Ave,Oakland,CA,94602,1035000,3,2.0,Glenview,2319,5000,1917,683,446,,Sold,,,http://www.redfin.com/CA/Oakland/3846-Ardley-Ave-94602/home/1432470,EBRD/CCAR/Bay East,40704990,N,Y,37.804074,-122.222792
PAST SALE,August-28-2015,Single Family Residential,2921 22ND Ave,Oakland,CA,94606,545000,3,2.0,Oakland,1420,5000,1925,652,384,,Sold,,,http://www.redfin.com/CA/Oakland/2921-22nd-Ave-94606/home/1628060,EBRD/CCAR/Bay East,40704190,N,Y,37.7961531,-122.2272842
PAST SALE,July-27-2015,Single Family Residential,1612 E 38th St,Oakland,CA,94602,850000,2,1.0,Oakland,1179,3300,1923,684,721,,Sold,,,http://www.redfin.com/CA/Oakland/1612-E-38th-St-94602/home/1727317,San Francisco MLS,434152,N,Y,37.8032744,-122.2229013
PAST SALE,September-22-2014,Single Family Residential,1535 WELLINGTON St,Oakland,CA,94602-1751,753000,4,2.0,Glenview,2113,4510,1915,992,356,,Sold,,,http://www.redfin.com/CA/Oakland/1535-Wellington-St-94602/home/535504,EBRD/CCAR/Bay East,40659926,N,Y,37.8060832,-122.2190749
PAST SALE,August-28-2015,Single Family Residential,3969 LYMAN Rd,Oakland,CA,94602,1050000,4,2.0,Lower Oakmore,1834,5289,1925,652,573,,Sold,,,http://www.redfin.com/CA/Oakland/3969-Lyman-Rd-94602/home/1417399,EBRD/CCAR/Bay East,40707748,N,Y,37.8073475,-122.212819
PAST SALE,August-4-2014,Single Family Residential,4647 Edgewood Ave,Oakland,CA,94602-1403,817900,2,2.0,Glenview,1244,3600,1918,1041,657,,Sold,,,http://www.redfin.com/CA/Oakland/4647-Edgewood-Ave-94602/home/812135,EBRD/CCAR/Bay East,40659559,N,Y,37.8109521,-122.2178478
PAST SALE,June-3-2016,Multi-Family (2-4 Unit),1100 Norwood Ave,Oakland,CA,94610,1375000,4,2.0,Oakland,2926,4475,1926,372,470,,Sold,,,http://www.redfin.com/CA/Oakland/1100-Norwood-Ave-94610/home/550237,EBRD/CCAR/Bay East,40737353,N,Y,37.8086845,-122.2240796
PAST SALE,August-28-2015,Single Family Residential,4644 BENEVIDES Ave,Oakland,CA,94602,736000,2,2.0,Glenview Dist.,1336,2112,1927,652,551,,Sold,,,http://www.redfin.com/CA/Oakland/4644-Benevides-Ave-94602/home/1362526,EBRD/CCAR/Bay East,40708654,N,Y,37.808489,-122.2161508
PAST SALE,September-12-2014,Single Family Residential,1405 Allman St,Oakland,CA,94602,705000,2,1.5,Glenview,,3450,1936,1002,,,Sold,,,http://www.redfin.com/CA/Oakland/1405-Allman-St-94602/home/1289108,EBRD/CCAR/Bay East,40669380,N,Y,37.8030916,-122.2271979
PAST SALE,October-8-2015,Single Family Residential,4162 LYMAN Rd,Oakland,CA,94602,1058000,3,2.0,Oakmore,1821,7626,1934,611,581,,Sold,,,http://www.redfin.com/CA/Oakland/4162-Lyman-Rd-94602/home/880526,EBRD/CCAR/Bay East,40713674,N,Y,37.8099574,-122.20993
PAST SALE,February-24-2017,Single Family Residential,3233 Ardley Ave,Oakland,CA,94602,682000,2,2.0,Oakland,1239,5176,1927,106,550,,Sold,,,http://www.redfin.com/CA/Oakland/3233-Ardley-Ave-94602/home/1803390,EBRD/CCAR/Bay East,40768147,N,Y,37.7994963,-122.2246929
PAST SALE,July-5-2016,Single Family Residential,1657 EXCELSIOR Ave,Oakland,CA,94602,750000,4,1.5,Glenview,2017,3680,1906,340,372,,Sold,,,http://www.redfin.com/CA/Oakland/1657-Excelsior-Ave-94602/home/880280,EBRD/CCAR/Bay East,40742255,N,Y,37.8014572,-122.2222381
PAST SALE,November-25-2014,Single Family Residential,1350 EL CENTRO Ave,Oakland,CA,94602-1864,1050000,4,2.5,Glenview,2462,4500,1928,928,426,,Sold,,,http://www.redfin.com/CA/Oakland/1350-El-Centro-Ave-94602/home/1376245,EBRD/CCAR/Bay East,40677777,N,Y,37.80789,-122.2170346
PAST SALE,May-27-2016,Single Family Residential,3801 ARDLEY Ave,Oakland,CA,94602,770000,2,1.0,Glenview,1113,3465,1922,379,692,,Sold,,,http://www.redfin.com/CA/Oakland/3801-Ardley-Ave-94602/home/841935,EBRD/CCAR/Bay East,40736273,N,Y,37.8033929,-122.2235579
PAST SALE,September-18-2014,Condo/Co-op,3945 RANDOLPH Ave #2,Oakland,CA,94602-1210,450000,1,1.0,Glenview,730,,1924,996,616,215,Sold,,,http://www.redfin.com/CA/Oakland/3945-Randolph-Ave-94602/unit-2/home/12526876,EBRD/CCAR/Bay East,40670508,N,Y,37.805237,-122.2241602
PAST SALE,May-23-2017,Condo/Co-op,4050 Everett Ave,Oakland,CA,94602,651000,2,1.5,Glenview,1244,5320,1981,18,523,200,Sold,,,http://www.redfin.com/CA/Oakland/4050-Everett-Ave-94602/unit-2/home/1117554,EBRD/CCAR/Bay East,40778127,N,Y,37.804763,-122.217846
PAST SALE,October-31-2016,Single Family Residential,2901 22ND Ave,Oakland,CA,94606,490000,2,1.0,Highland Park,852,2975,1924,222,575,,Sold,,,http://www.redfin.com/CA/Oakland/2901-22nd-Ave-94606/home/1841511,EBRD/CCAR/Bay East,40758084,N,Y,37.7958406,-122.2273023
PAST SALE,May-31-2016,Single Family Residential,3930 HANLY Rd,Oakland,CA,94602,735000,2,1.5,Oakmore,1159,2320,1953,375,634,,Sold,,,http://www.redfin.com/CA/Oakland/3930-Hanly-Rd-94602/home/1607109,EBRD/CCAR/Bay East,40737188,N,Y,37.807694,-122.214139
PAST SALE,December-9-2014,Condo/Co-op,4105 RANDOLPH Ave,Oakland,CA,94602-1364,590500,2,1.0,Glenview,1201,5903,1914,914,492,235,Sold,,,http://www.redfin.com/CA/Oakland/4105-Randolph-Ave-94602/home/58953425,EBRD/CCAR/Bay East,40678513,N,Y,37.8061897,-122.2233502
PAST SALE,December-29-2016,Single Family Residential,1378 E 36Th St,Oakland,CA,94602,550000,2,1.0,Glenview,900,1925,1920,163,611,,Sold,,,http://www.redfin.com/CA/Oakland/1378-E-36th-St-94602/home/1711836,EBRD/CCAR/Bay East,40761883,N,Y,37.8025437,-122.2292078
PAST SALE,September-7-2015,Multi-Family (2-4 Unit),1661 E 32nd St,Oakland,CA,94602,645000,6,3.0,Highland Heights,2252,5000,1947,642,286,,Sold,,,http://www.redfin.com/CA/Oakland/1661-E-32nd-St-94602/home/1871653,EBRD/CCAR/Bay East,40708467,N,Y,37.7989988,-122.2270657
PAST SALE,October-15-2015,Single Family Residential,4750 PARK Blvd,Oakland,CA,94602,1130000,5,2.0,Upper Glenview,3000,25752,1925,604,377,,Sold,,,http://www.redfin.com/CA/Oakland/4750-Park-Blvd-94602/home/535943,EBRD/CCAR/Bay East,40703727,N,Y,37.8113349,-122.2153633
PAST SALE,August-26-2014,Single Family Residential,3824 PARK Blvd,Oakland,CA,94602-1114,718000,3,1.0,Glenview,1516,4560,1922,1019,474,,Sold,,,http://www.redfin.com/CA/Oakland/3824-Park-Blvd-94602/home/772208,EBRD/CCAR/Bay East,40666696,N,Y,37.804531,-122.2278842
PAST SALE,October-10-2014,Condo/Co-op,1220 HOLLYWOOD Ave,Oakland,CA,94602-1426,487000,1,1.0,Glenview,1000,,1913,974,487,224,Sold,,,http://www.redfin.com/CA/Oakland/1220-Hollywood-Ave-94602/unit-2/home/1803207,EBRD/CCAR/Bay East,40672766,N,Y,37.8119299,-122.215927
PAST SALE,,Multi-Family (2-4 Unit),2912 14th Ave,Oakland,CA,94606,3328000,18,18.0,,12079,9700,1949,,276,,,,,http://www.redfin.com/CA/Oakland/2912-14th-Ave-94606/home/1030482,,,N,Y,37.7975081,-122.2299103
PAST SALE,,Multi-Family (2-4 Unit),3230 14th Ave,Oakland,CA,94602,4665000,29,21.0,,14382,12600,1964,,324,,,,,http://www.redfin.com/CA/Oakland/3230-14th-Ave-94602/home/1365455,,,N,Y,37.799843,-122.227476
PAST SALE,April-21-2015,Multi-Family (2-4 Unit),3131 BEAUMONT,Oakland,CA,94602-1043,720000,6,4.0,Oakland,2761,3300,1925,781,261,,Sold,,,http://www.redfin.com/CA/Oakland/3131-Beaumont-Ave-94602/home/1936452,EBRD/CCAR/Bay East,40682924,N,Y,37.79955,-122.229562
PAST SALE,July-25-2014,Single Family Residential,1451 EXCELSIOR Ave,Oakland,CA,94602-1150,830000,3,2.5,Glenview,1614,3660,1916,1051,514,,Sold,,,http://www.redfin.com/CA/Oakland/1451-Excelsior-Ave-94602/home/998204,EBRD/CCAR/Bay East,40663623,N,Y,37.8023539,-122.2270664
PAST SALE,,Single Family Residential,3745 Elston Ave,Oakland,CA,94602,730000,3,2.0,,1590,3330,1935,,459,,,,,http://www.redfin.com/CA/Oakland/3745-Elston-Ave-94602/home/1496598,,,N,Y,37.8023496,-122.2212467
PAST SALE,October-17-2014,Single Family Residential,1551 EXCELSIOR Ave,Oakland,CA,94602-1240,660000,2,1.0,Glenview,1060,3200,1923,967,623,,Sold,,,http://www.redfin.com/CA/Oakland/1551-Excelsior-Ave-94602/home/1606335,EBRD/CCAR/Bay East,40673725,N,Y,37.8018746,-122.2244247
PAST SALE,,Single Family Residential,3700 Glen Park Rd,Oakland,CA,94602,598000,3,1.0,,1177,4400,1923,,508,,,,,http://www.redfin.com/CA/Oakland/3700-Glen-Park-Rd-94602/home/1910572,,,N,Y,37.8024308,-122.225396
PAST SALE,,Single Family Residential,3600 Brighton Ave,Oakland,CA,94602,75000,3,1.0,,1480,3570,1933,,51,,,,,http://www.redfin.com/CA/Oakland/3600-Brighton-Ave-94602/home/1831166,,,N,Y,37.8019359,-122.2264164
PAST SALE,February-27-2015,Condo/Co-op,3500 RANDOLPH Ave #2,Oakland,CA,94602-1228,270000,2,1.0,Glenview,1025,,1975,834,263,150,Sold,,,http://www.redfin.com/CA/Oakland/3500-Randolph-Ave-94602/unit-2/home/535107,EBRD/CCAR/Bay East,40685770,N,Y,37.8009338,-122.2246532
PAST SALE,June-18-2014,Single Family Residential,3720 LINWOOD Ave,Oakland,CA,94602-1712,831000,3,2.0,Glenview,1580,4400,1920,1088,526,,Sold,,,http://www.redfin.com/CA/Oakland/3720-Linwood-Ave-94602/home/2025589,EBRD/CCAR/Bay East,40657705,N,Y,37.8017166,-122.2199645
PAST SALE,November-21-2014,Condo/Co-op,4046 EVERETT Ave,Oakland,CA,94602-1761,479000,2,1.5,Glenview,1244,5320,1981,932,385,200,Sold,,,http://www.redfin.com/CA/Oakland/4046-Everett-Ave-94602/unit-1/home/963046,EBRD/CCAR/Bay East,40675239,N,Y,37.804763,-122.217846
PAST SALE,,Single Family Residential,3900 Elston Ave,Oakland,CA,94602,730000,2,1.0,,1020,4000,1925,,716,,,,,http://www.redfin.com/CA/Oakland/3900-Elston-Ave-94602/home/834533,,,N,Y,37.80373,-122.2209321
PAST SALE,August-29-2014,Single Family Residential,3934 Elston Ave,Oakland,CA,94602,870000,2,2.0,Glenview,1550,4000,1910,1016,561,,Sold,,,http://www.redfin.com/CA/Oakland/3934-Elston-Ave-94602/home/1888411,EBRD/CCAR/Bay East,40666101,N,Y,37.804274,-122.2207477
